OrderID,OrderDate,Product,Revenue,Cost,Quantity,CustomerID,Region,OrderPriority,Discount,Category,Profit,Loss
5741,2024-09-02,Monitor,0.8886643766417458,0.9952128999748048,0.2222222222222222,2896,South,High,16,Electronics,468,0
5742,2024-10-20,Tablet,0.4954536269953526,0.2476694381456286,0.6111111111111112,3455,South,Medium,27,Electronics,1489,0
5743,2024-09-14,Keyboard,0.7797534855526369,0.63668430335097,0.1111111111111111,2800,West,Low,1,Electronics,1352,0
5744,2024-12-07,Mouse,0.3406748838149121,0.14663643235071808,0.8333333333333334,2320,East,Medium,0,Electronics,1124,0
5745,2024-04-30,Desk,0.9704990907253991,0.4925673973293021,1.0,2943,East,Low,17,Furniture,2868,0
5746,2024-03-29,Mouse,0.05172762174176601,0.7316704459561603,0.8888888888888888,1536,North,Critical,2,Electronics,0,2628
5747,2024-11-30,Headphones,0.9080622347949081,0.004787100025195263,0.5555555555555556,3083,West,Medium,28,Electronics,4495,0
5748,2024-10-01,Tablet,0.7274196807435845,0.6651549508692366,1.0,2287,North,Medium,13,Electronics,980,0
5749,2024-08-20,Headphones,0.010103051121438675,0.4971025447215923,0.9444444444444444,2405,South,High,12,Electronics,0,1903
5750,2024-04-27,Laptop,0.12002424732269146,0.5731922398589065,0.4444444444444444,3161,West,High,1,Electronics,0,1661
5751,2024-07-31,Tablet,0.9927258031925642,0.8609221466364324,0.6666666666666666,4688,East,High,21,Electronics,1516,0
5752,2024-02-08,Monitor,0.9559506971105274,0.0045351473922902496,0.2777777777777778,3652,South,High,3,Electronics,4733,0
5753,2024-01-01,Desk,0.7825823398666397,0.6276140085663895,0.1111111111111111,4672,East,Medium,14,Furniture,1402,0
5754,2024-03-06,Headphones,0.6942816730652657,0.9443184681279919,0.6111111111111112,1442,East,Medium,4,Electronics,0,292
5755,2024-01-15,Tablet,0.21660941604364517,0.6084656084656085,0.4444444444444444,2186,North,High,9,Electronics,0,1323
5756,2024-10-04,Laptop,0.29824206910486967,0.7422524565381708,0.4444444444444444,1037,West,High,8,Electronics,0,1450
5757,2023-12-19,Mouse,0.984037179228127,0.41370622323003275,0.7777777777777778,3139,West,Medium,17,Electronics,3248,0
5758,2023-12-31,Monitor,0.6102242877348959,0.2237339380196523,0.0,3678,West,Critical,2,Electronics,2152,0
5759,2024-10-12,Keyboard,0.3362295413214791,0.47442680776014107,0.9444444444444444,4794,North,Low,13,Electronics,0,199
5760,2024-03-31,Tablet,0.9076581127500505,0.18266565885613506,0.7777777777777778,3719,East,High,9,Electronics,3787,0
5761,2024-01-20,Keyboard,0.5516265912305516,0.9629629629629629,0.3888888888888889,3148,North,Low,16,Electronics,0,1072
5762,2024-07-03,Smartphone,0.28187512628813904,0.03678508440413202,0.5555555555555556,4952,West,Critical,14,Electronics,1269,0
5763,2024-09-07,Desk,0.7874318044049303,0.4323507180650038,0.8888888888888888,1506,South,Critical,17,Furniture,2201,0
5764,2024-04-24,Tablet,0.9343301677106486,0.3847316704459562,0.7222222222222222,3226,West,Critical,16,Electronics,3117,0
5765,2024-04-10,Printer,0.9658516872095373,0.6240866717057193,1.0,3331,West,Medium,29,Electronics,2323,0
5766,2024-01-22,Laptop,0.8173368357243888,0.21340388007054673,0.2222222222222222,1354,East,Low,24,Electronics,3218,0
5767,2024-04-22,Headphones,0.5374823196605375,0.36860670194003525,0.05555555555555555,2927,West,Critical,2,Electronics,1217,0
5768,2024-11-17,Printer,0.4512022630834512,0.5656336608717561,0.7777777777777778,4368,West,High,15,Electronics,8,0
5769,2024-11-11,Smartphone,0.6712467165083855,0.7669438145628622,1.0,4957,East,Critical,18,Electronics,298,0
5770,2024-09-02,Desk,0.8480501111335623,0.3300579491055681,0.8333333333333334,2558,West,High,12,Furniture,2907,0
5771,2024-01-08,Mouse,0.8522933926045666,0.1421012849584278,0.6666666666666666,2973,West,High,22,Electronics,3674,0
5772,2024-10-04,Monitor,0.4245302081228531,0.0927185689090451,0.3333333333333333,1487,East,Critical,16,Electronics,1753,0
5773,2024-09-14,Keyboard,0.2638916952919782,0.3182161753590325,0.8888888888888888,2005,South,High,24,Electronics,63,0
5774,2024-11-07,Smartphone,0.3307738937159022,0.7178130511463845,1.0,1278,East,High,22,Electronics,0,1192
5775,2024-01-22,Headphones,0.2303495655688018,0.3300579491055681,0.3333333333333333,3591,West,Medium,15,Electronics,0,150
5776,2024-09-05,Monitor,0.1242675287936957,0.6921138825900731,0.6111111111111112,1649,North,Low,8,Electronics,0,2112
5777,2024-08-07,Mouse,0.9399878763386543,0.873267825648778,0.6666666666666666,4664,South,Medium,23,Electronics,1206,0
5778,2024-04-07,Headphones,0.8504748434027076,0.7666918619299572,0.6666666666666666,3978,East,Medium,20,Electronics,1186,0
5779,2024-11-05,Laptop,0.31642756112345927,0.6462585034013606,0.7222222222222222,1354,South,Medium,11,Electronics,0,979
5780,2024-08-03,Keyboard,0.19721155789048292,0.4580498866213152,0.7777777777777778,4390,South,Low,2,Electronics,0,822
5781,2024-01-10,Printer,0.9690846635683976,0.7110103300579491,0.05555555555555555,3242,North,Low,26,Electronics,1994,0
5782,2024-11-21,Tablet,0.26591230551626593,0.6570924666162762,0.2777777777777778,1803,North,Critical,8,Electronics,0,1272
5783,2024-09-19,Smartphone,0.47262073146090117,0.47543461829176115,0.4444444444444444,3140,North,Medium,15,Electronics,472,0
5784,2024-06-06,Tablet,0.8801778136997374,0.9531368102796675,0.7777777777777778,3480,West,Low,4,Electronics,593,0
5785,2023-12-18,Monitor,0.42351990301070924,0.014865205341395817,0.8333333333333334,1557,East,Critical,24,Electronics,2057,0
5786,2024-07-23,Tablet,0.07637906647807638,0.13706223230032755,0.05555555555555555,2050,West,Medium,18,Electronics,0,146
5787,2024-07-13,Printer,0.7001414427157001,0.7719828672209624,0.1111111111111111,4486,East,Medium,21,Electronics,421,0
5788,2024-03-08,Chair,0.4588805819357446,0.5920886873267825,0.3888888888888889,1161,West,High,12,Furniture,0,59
5789,2024-03-06,Monitor,0.21135582946049708,0.31922398589065254,0.3888888888888889,4915,West,Low,1,Electronics,0,201
5790,2024-03-24,Keyboard,0.2034754495857749,0.43008314436885864,0.3333333333333333,3148,North,High,18,Electronics,0,680
5791,2024-01-27,Headphones,0.02202465144473631,0.30990173847316704,0.5555555555555556,1698,West,Medium,17,Electronics,0,1101
5792,2024-05-07,Keyboard,0.5599110931501313,0.8682287729906778,0.6666666666666666,2973,North,Medium,11,Electronics,0,655
5793,2024-08-14,Tablet,0.7846029500909275,0.5870496346686823,0.3888888888888889,4544,East,Medium,17,Electronics,1573,0
5794,2024-03-19,Desk,0.5253586583148111,0.63618039808516,0.4444444444444444,4777,North,Critical,4,Furniture,95,0
5795,2024-04-05,Monitor,0.6552838957365125,0.2632905013857395,0.8333333333333334,3205,South,High,25,Electronics,2218,0
5796,2024-05-20,Headphones,0.20307132754091736,0.14058956916099774,0.2222222222222222,1491,South,High,19,Electronics,467,0
5797,2024-01-04,Mouse,0.9684784805011113,0.6036785084404132,0.7222222222222222,2992,West,Medium,26,Electronics,2417,0
5798,2024-04-01,Laptop,0.061628611840775914,0.38095238095238093,0.0,3966,South,High,19,Electronics,0,1187
5799,2024-01-05,Keyboard,0.193574459486765,0.49559082892416223,1.0,2032,East,Medium,28,Electronics,0,989
5800,2024-09-16,Keyboard,0.19256415437462113,0.16855631141345426,0.8888888888888888,4283,West,Medium,7,Electronics,304,0
5801,2024-11-06,Monitor,0.5390988078399677,0.06475182665658856,0.7222222222222222,4510,North,High,29,Electronics,2431,0
5802,2023-12-21,Desk,0.7148918973530006,0.6807760141093474,0.6666666666666666,2920,West,Low,21,Furniture,856,0
5803,2024-01-02,Tablet,0.5409173570418266,0.2695893172083648,0.3888888888888889,1823,West,Medium,15,Electronics,1627,0
5804,2024-10-05,Tablet,0.3293594665589008,0.26455026455026454,0.1111111111111111,1678,South,Medium,25,Electronics,600,0
5805,2024-12-11,Monitor,0.3618912911699333,0.26455026455026454,0.0,2878,West,High,1,Electronics,761,0
5806,2024-06-21,Keyboard,0.5259648413820974,0.5049130763416477,1.0,1785,East,High,12,Electronics,619,0
5807,2024-07-20,Headphones,0.39826227520711255,0.873771730914588,0.7777777777777778,2833,West,High,0,Electronics,0,1477
5808,2024-03-28,Laptop,0.01333602748029905,0.036281179138321996,0.3888888888888889,1991,North,Medium,4,Electronics,0,58
5809,2024-10-11,Monitor,0.16851889270559708,0.6636432350718064,0.4444444444444444,1110,North,Low,22,Electronics,0,1780
5810,2024-03-25,Headphones,0.04142250959789857,0.9498614260519023,0.6666666666666666,3888,South,Low,20,Electronics,0,3545
5811,2024-05-10,Headphones,0.5724388765407153,0.6472663139329806,0.6111111111111112,3250,West,Low,11,Electronics,284,0
5812,2024-08-04,Mouse,0.8587593453222874,0.8042328042328042,0.4444444444444444,2783,North,Medium,3,Electronics,1078,0
5813,2024-05-29,Printer,0.34633259244291775,0.2015621063240111,0.5555555555555556,2088,West,High,4,Electronics,934,0
5814,2024-09-16,Chair,0.309557486360881,0.3741496598639456,0.2222222222222222,2738,West,Low,10,Furniture,67,0
5815,2024-11-06,Laptop,0.6354819155384926,0.9443184681279919,1.0,2184,North,Low,9,Electronics,0,583
5816,2024-10-23,Smartphone,0.6304303899777733,0.6119929453262787,0.9444444444444444,3461,West,Low,7,Electronics,711,0
5817,2024-06-24,Desk,0.14285714285714285,0.7112622826908541,0.5555555555555556,2668,South,Medium,20,Furniture,0,2096
5818,2024-07-15,Chair,0.03596686199232168,0.1693121693121693,0.5555555555555556,3737,South,High,8,Furniture,0,474
5819,2024-02-11,Mouse,0.02263083451202263,0.8790627362055934,0.2777777777777778,2728,North,Critical,25,Electronics,0,3357
5820,2024-05-01,Laptop,0.15275813295615276,0.08213655832703452,0.0,3313,East,High,6,Electronics,450,0
5821,2024-08-14,Tablet,0.18104667609618105,0.3562610229276896,0.4444444444444444,1571,East,High,26,Electronics,0,498
5822,2024-05-14,Chair,0.5795110123257223,0.8485764676240867,0.3333333333333333,1204,West,High,28,Furniture,0,480
5823,2024-10-03,Tablet,0.03192564154374621,0.15847820609725372,0.2777777777777778,4738,South,Low,13,Electronics,0,451
5824,2024-01-15,Desk,0.1586179026065872,0.5086923658352229,0.5,1583,North,High,10,Furniture,0,1214
5825,2024-07-03,Tablet,0.3643160234390786,0.981103552532124,0.2222222222222222,4227,South,Low,29,Electronics,0,2071
5826,2024-08-24,Desk,0.37159022024651445,0.9690098261526833,0.0,3220,East,Medium,17,Furniture,0,1987
5827,2024-11-13,Laptop,0.6401293190543544,0.5369110607205845,0.7777777777777778,1307,East,Critical,24,Electronics,1057,0
5828,2024-09-09,Keyboard,0.4643362295413215,0.5525321239606954,0.2222222222222222,1449,West,Medium,17,Electronics,125,0
5829,2024-04-06,Desk,0.8240048494645383,0.5109599395313681,0.2777777777777778,1061,North,Medium,21,Furniture,2070,0
5830,2024-01-03,Headphones,0.3115780965851687,0.30083144368858655,0.2222222222222222,4444,West,Critical,29,Electronics,368,0
5831,2024-10-25,Smartphone,0.8502727823802788,0.5099521289997481,0.8888888888888888,2483,South,High,7,Electronics,2204,0
5832,2024-12-01,Smartphone,0.8797736916548797,0.3418997228521038,0.9444444444444444,1474,South,High,1,Electronics,3017,0
5833,2024-08-08,Monitor,0.4352394423115781,0.6225749559082893,0.16666666666666666,4452,East,Low,21,Electronics,0,297
5834,2024-10-09,Smartphone,0.11598302687411598,0.8515998992189469,0.05555555555555555,4788,West,High,20,Electronics,0,2786
5835,2024-04-28,Monitor,0.6138613861386139,0.3902746283698665,0.3888888888888889,2595,South,Critical,6,Electronics,1509,0
5836,2024-09-17,Smartphone,0.2790462719741362,0.6822877299067776,0.2222222222222222,3133,South,Medium,25,Electronics,0,1307
5837,2024-08-18,Desk,0.2469185694079612,0.9957168052406148,0.16666666666666666,2959,South,High,28,Furniture,0,2710
5838,2024-05-22,Headphones,0.4998989694887856,0.7079868984630889,0.7222222222222222,4214,North,Low,4,Electronics,0,316
5839,2024-04-21,Keyboard,0.30329359466558903,0.14310909549004788,0.16666666666666666,4934,East,Medium,13,Electronics,953,0
5840,2024-01-22,Tablet,0.17336835724388766,0.6031746031746031,0.3888888888888889,2030,West,Medium,13,Electronics,0,1516
5841,2024-04-24,Mouse,0.7221660941604364,0.8498362307886117,0.1111111111111111,3342,South,Low,2,Electronics,221,0
5842,2024-03-06,Smartphone,0.7534855526368963,0.49004787100025193,0.7222222222222222,3032,North,Medium,5,Electronics,1804,0
5843,2024-09-04,Keyboard,0.5991109315013134,0.0871756109851348,0.9444444444444444,4762,South,Low,22,Electronics,2639,0
5844,2024-11-24,Keyboard,0.6447767225702162,0.10254472159234064,0.6111111111111112,3786,South,Low,16,Electronics,2804,0
5845,2024-06-12,Desk,0.32248939179632247,0.03325774754346183,0.7777777777777778,2542,East,Critical,23,Furniture,1484,0
5846,2024-03-31,Laptop,0.31541725601131543,0.9455782312925171,0.4444444444444444,2675,North,Critical,7,Electronics,0,2172
5847,2024-09-02,Laptop,0.5095978985653667,0.15444696397077348,0.05555555555555555,1525,South,High,28,Electronics,1929,0
5848,2024-08-28,Smartphone,0.5251565972923823,0.764676240866717,0.0,1033,East,Critical,19,Electronics,0,416
5849,2024-10-30,Mouse,0.4831279046271974,0.026455026455026454,0.7777777777777778,4961,North,Medium,29,Electronics,2306,0
5850,2024-10-02,Smartphone,0.5405132349969691,0.5588309397833208,0.7777777777777778,3799,South,High,29,Electronics,477,0
5851,2024-04-04,Smartphone,0.4410992119620125,0.6769967246157722,0.3888888888888889,4400,West,High,23,Electronics,0,484
5852,2024-02-22,Monitor,0.055768842190341485,0.8367346938775511,0.1111111111111111,2855,East,Low,2,Electronics,0,3025
5853,2024-01-15,Headphones,0.7844008890684987,0.9108087679516251,0.05555555555555555,4680,South,Critical,28,Electronics,287,0
5854,2024-07-20,Headphones,0.7282279248332997,0.9571680524061477,0.16666666666666666,3827,South,Low,14,Electronics,0,175
5855,2024-02-20,Mouse,0.4198828046069913,0.06575963718820861,0.9444444444444444,3685,North,High,4,Electronics,1837,0
5856,2024-07-19,Monitor,0.8773489593857345,0.9858906525573192,0.6111111111111112,2057,West,Low,18,Electronics,449,0
5857,2024-08-05,Keyboard,0.9104869670640533,0.12421264802217183,0.9444444444444444,3842,East,Medium,1,Electronics,4033,0
5858,2024-03-04,Monitor,0.8238027884421095,0.8352229780801209,0.5,1405,North,Medium,20,Electronics,782,0
5859,2024-01-11,Smartphone,0.8421903414831279,0.37137818090199043,0.3888888888888889,2041,South,High,7,Electronics,2714,0
5860,2024-09-14,Laptop,0.2263083451202263,0.7432602670697909,0.9444444444444444,4501,East,Medium,8,Electronics,0,1810
5861,2024-02-13,Chair,0.963426954940392,0.9745527840765936,0.8888888888888888,3475,South,Critical,4,Furniture,920,0
5862,2024-03-12,Mouse,0.5097999595877956,0.072814310909549,1.0,3961,South,High,2,Electronics,2254,0
5863,2024-05-14,Keyboard,0.6809456455849666,0.8400100781053162,0.2777777777777778,1292,West,Critical,11,Electronics,56,0
5864,2024-12-08,Desk,0.8854314002828855,0.9876543209876543,0.7222222222222222,2926,South,Medium,2,Furniture,482,0
5865,2024-04-22,Chair,0.3855324307940998,0.47064751826656587,0.2222222222222222,3627,East,Low,23,Furniture,60,0
5866,2024-02-24,Chair,0.7112547989492827,0.3368606701940035,0.3888888888888889,4820,South,Critical,18,Furniture,2203,0
5867,2023-12-30,Monitor,0.8702768236007274,0.5371630133534896,0.3888888888888889,4151,East,Critical,15,Electronics,2195,0
5868,2024-05-10,Tablet,0.9084663568397656,0.36230788611740994,0.9444444444444444,4157,West,Medium,24,Electronics,3078,0
5869,2024-07-29,Chair,0.959789856536674,0.3406399596875787,0.4444444444444444,4643,South,Critical,25,Furniture,3418,0
5870,2024-02-01,Smartphone,0.6273994746413417,0.011085915847820609,0.7222222222222222,3095,North,Critical,15,Electronics,3081,0
5871,2024-01-19,Printer,0.10042432814710042,0.20508944318468128,0.7222222222222222,4762,East,Low,0,Electronics,0,297
5872,2024-09-07,Laptop,0.7247928874520105,0.599647266313933,0.7222222222222222,2891,South,High,16,Electronics,1227,0
5873,2023-12-23,Laptop,0.8472418670438473,0.11690602166792644,0.8888888888888888,3131,North,Medium,20,Electronics,3749,0
5874,2024-08-27,Printer,0.48757324712063044,0.05013857394809776,0.05555555555555555,1606,East,Low,19,Electronics,2234,0
5875,2024-07-18,Headphones,0.7678318852293392,0.8243890148652053,0.7222222222222222,3355,North,Low,2,Electronics,548,0
5876,2024-05-20,Smartphone,0.09335219236209336,0.08264046359284455,0.6111111111111112,3299,South,High,16,Electronics,154,0
5877,2024-04-18,Desk,0.5576884219034148,0.9450743260267069,0.8333333333333334,2504,West,High,22,Furniture,0,971
5878,2024-01-28,Chair,0.69852495453627,0.5762156714537667,0.2777777777777778,4916,West,Medium,16,Furniture,1190,0
5879,2024-05-01,Headphones,0.05496059810062639,0.48047367094986143,0.9444444444444444,1179,North,Medium,15,Electronics,0,1615
5880,2024-04-18,Smartphone,0.23237017579308952,0.20080624842529604,0.3333333333333333,4667,South,Medium,5,Electronics,373,0
5881,2024-02-06,Monitor,0.6847848050111134,0.17661879566641472,0.05555555555555555,2333,South,Low,25,Electronics,2708,0
5882,2024-10-16,Laptop,0.003637098403717923,0.6626354245401864,0.6666666666666666,3473,East,Critical,17,Electronics,0,2592
5883,2024-04-15,Headphones,0.32653061224489793,0.6812799193751574,0.3888888888888889,3047,South,High,13,Electronics,0,1068
5884,2024-04-23,Mouse,0.6421499292786421,0.8641975308641975,0.6111111111111112,4557,West,Medium,19,Electronics,0,232
5885,2024-09-19,Chair,0.8246110325318247,0.509196271101033,0.0,4733,South,Medium,7,Furniture,2080,0
5886,2024-02-24,Chair,0.0830470802182259,0.48475686570924664,0.4444444444444444,3086,East,Low,18,Furniture,0,1493
5887,2024-04-21,Desk,0.14972721761972116,0.6974048878810784,0.3888888888888889,4350,East,Medium,8,Furniture,0,2007
5888,2024-09-14,Tablet,0.539704990907254,0.6064499874023683,0.4444444444444444,1815,South,Low,20,Electronics,284,0
5889,2024-08-11,Mouse,0.5615275813295615,0.3529856386999244,0.2222222222222222,3672,South,Critical,21,Electronics,1398,0
5890,2024-04-07,Chair,0.5302081228531016,0.6127488032249937,0.6666666666666666,1375,East,Low,17,Furniture,212,0
5891,2024-02-27,Keyboard,0.10385936552838958,0.9551524313429075,0.7222222222222222,2952,East,High,0,Electronics,0,3257
5892,2024-10-15,Mouse,0.04162457062032734,0.890904509952129,0.16666666666666666,4710,North,Low,20,Electronics,0,3310
5893,2024-02-21,Chair,0.1913517882400485,0.8296800201562107,0.8888888888888888,3088,West,Critical,16,Furniture,0,2326
5894,2024-01-14,Printer,0.49323095574863607,0.7170571932476695,0.4444444444444444,2693,West,Critical,3,Electronics,0,385
5895,2024-01-28,Mouse,0.36936754899979796,0.9438145628621819,0.7777777777777778,2741,North,High,15,Electronics,0,1898
5896,2024-02-26,Smartphone,0.727015558698727,0.6077097505668935,0.16666666666666666,3094,North,Low,23,Electronics,1206,0
5897,2024-01-29,Mouse,0.43786623560315213,0.5338876291257244,0.05555555555555555,4555,West,High,29,Electronics,68,0
5898,2023-12-25,Desk,0.3346130531420489,0.8342151675485009,0.6666666666666666,1184,East,Critical,11,Furniture,0,1635
5899,2024-01-30,Monitor,0.12143867447969287,0.6427311665406904,0.16666666666666666,1071,West,Low,12,Electronics,0,1930
5900,2024-05-03,Monitor,0.14366538694685796,0.36205593348450493,0.9444444444444444,3616,East,Medium,1,Electronics,0,706
5901,2024-02-22,Monitor,0.24307940998181451,0.031746031746031744,0.8333333333333334,2774,West,Critical,21,Electronics,1097,0
5902,2024-07-05,Smartphone,0.2810668821984239,0.3804484756865709,0.5,1573,East,Critical,11,Electronics,0,99
5903,2024-04-16,Headphones,0.5447565164679733,0.40816326530612246,0.05555555555555555,3389,West,High,9,Electronics,1096,0
5904,2024-10-13,Monitor,0.6611436653869469,0.9065255731922398,0.7222222222222222,1568,North,Critical,28,Electronics,0,306
5905,2024-08-04,Laptop,0.9951505354617094,0.8362307886117409,0.05555555555555555,1963,South,High,29,Electronics,1626,0
5906,2024-01-01,Smartphone,0.6326530612244898,0.12118921642731166,0.9444444444444444,2266,South,Low,14,Electronics,2670,0
5907,2024-05-07,Headphones,0.7536876136593251,0.3363567649281935,0.0,3375,South,Medium,4,Electronics,2415,0
5908,2024-09-04,Laptop,0.5386946857951102,0.8856135046611238,0.6666666666666666,3017,East,Medium,0,Electronics,0,829
5909,2024-06-02,Laptop,0.11093150131339664,0.0710506424792139,0.2777777777777778,4707,South,High,7,Electronics,287,0
5910,2024-07-23,Laptop,0.9579713073348151,0.7742504409171076,0.8888888888888888,3005,West,Medium,20,Electronics,1688,0
5911,2023-12-23,Keyboard,0.804606991311376,0.5343915343915344,0.8888888888888888,1152,South,Medium,24,Electronics,1881,0
5912,2024-03-05,Desk,0.25136391190139423,0.7898715041572184,0.5555555555555556,2278,East,Critical,17,Furniture,0,1871
5913,2024-07-29,Desk,0.7852091331582138,0.7105064247921391,0.2777777777777778,1728,East,Critical,5,Furniture,1086,0
5914,2024-03-29,Smartphone,0.8106688219842393,0.6031746031746031,0.1111111111111111,2447,East,Low,22,Electronics,1638,0
5915,2024-05-06,Laptop,0.5150535461709437,0.5149911816578483,0.7222222222222222,3279,West,Critical,0,Electronics,525,0
5916,2024-07-27,Printer,0.6474035158617902,0.5973796926177879,0.2777777777777778,2552,East,Critical,13,Electronics,853,0
5917,2024-06-03,Mouse,0.1707415639523136,0.059964726631393295,0.8888888888888888,4663,West,Critical,9,Electronics,627,0
5918,2024-08-24,Headphones,0.9183673469387755,0.35777273872511967,0.1111111111111111,4567,East,Critical,3,Electronics,3145,0
5919,2024-12-04,Desk,0.00868862396443726,0.6006550768455531,0.8888888888888888,1175,North,Medium,17,Furniture,0,2321
5920,2024-02-23,Monitor,0.13295615275813297,0.08566389518770472,1.0,3598,East,Medium,22,Electronics,338,0
5921,2024-09-16,Smartphone,0.9745403111739745,0.8440413202317965,0.9444444444444444,3045,South,Medium,18,Electronics,1493,0
5922,2024-11-20,Headphones,0.7940998181450798,0.8626858150667674,0.2222222222222222,3190,South,Critical,24,Electronics,526,0
5923,2024-09-19,Smartphone,0.5793089513032936,0.7540942302847065,0.7777777777777778,3064,North,Medium,7,Electronics,0,106
5924,2024-05-09,Printer,0.7369165487977369,0.22448979591836735,0.1111111111111111,1248,East,Low,11,Electronics,2776,0
5925,2024-02-25,Keyboard,0.5621337643968478,0.3744016124968506,0.3888888888888889,4106,South,Low,9,Electronics,1316,0
5926,2024-04-19,Keyboard,0.34168518892705596,0.11615016376921139,0.3333333333333333,1800,South,Critical,12,Electronics,1250,0
5927,2024-01-01,Laptop,0.449585774904021,0.9533887629125725,0.9444444444444444,1999,West,Medium,6,Electronics,0,1539
5928,2024-07-26,Keyboard,0.6195190947666195,0.3315696649029982,0.5,4046,West,Low,23,Electronics,1770,0
5929,2024-01-04,Smartphone,0.393412810668822,0.20080624842529604,0.5,3193,East,High,16,Electronics,1170,0
5930,2024-06-28,Monitor,0.2758132956152758,0.18442932728647016,1.0,1925,North,Critical,25,Electronics,653,0
5931,2024-02-24,Laptop,0.632451000202061,0.8762912572436382,0.0,3774,East,Low,11,Electronics,0,328
5932,2024-10-07,Chair,0.9159426146696302,0.04056437389770723,0.05555555555555555,3212,West,Low,5,Furniture,4392,0
5933,2024-08-15,Headphones,0.9135178824004849,0.9004787100025196,0.0,2134,West,Low,22,Electronics,967,0
5934,2024-01-09,Printer,0.19539300868862397,0.6286218190980096,0.4444444444444444,1646,East,High,6,Electronics,0,1508
5935,2024-01-07,Laptop,0.28369367548999797,0.9488536155202821,0.7777777777777778,4145,East,High,12,Electronics,0,2342
5936,2024-04-28,Smartphone,0.09799959587795515,0.3723859914336105,0.9444444444444444,3715,East,High,13,Electronics,0,973
5937,2024-08-26,Headphones,0.3546170943624975,0.9967246157722348,0.9444444444444444,4798,East,Low,24,Electronics,0,2181
5938,2024-05-01,Monitor,0.7334815114164478,0.582514487276392,0.3333333333333333,1353,North,High,22,Electronics,1338,0
5939,2024-02-22,Tablet,0.5997171145685997,0.25422020660115896,0.7222222222222222,2297,South,Critical,27,Electronics,1979,0
5940,2024-01-21,Printer,0.3190543544150333,0.033005794910556815,0.9444444444444444,1942,East,High,22,Electronics,1468,0
5941,2024-04-28,Smartphone,0.5647605576884219,0.46787603930461075,1.0,2302,South,Critical,12,Electronics,958,0
5942,2023-12-27,Printer,0.010103051121438675,0.545981355505165,0.2222222222222222,4731,West,Low,5,Electronics,0,2097
5943,2024-03-27,Desk,0.3352192362093352,0.48248929201310153,0.4444444444444444,4102,South,Medium,18,Furniture,0,236
5944,2024-04-24,Tablet,0.868862396443726,0.3129251700680272,0.9444444444444444,1525,East,Critical,12,Electronics,3078,0
5945,2024-10-27,Headphones,0.5631440695089918,0.8788107835726884,0.6666666666666666,2558,South,Critical,21,Electronics,0,681
5946,2024-11-12,Keyboard,0.9351384118003637,0.1690602166792643,0.2222222222222222,1509,East,Critical,8,Electronics,3977,0
5947,2024-09-01,Smartphone,0.4354415033340069,0.12698412698412698,0.7777777777777778,2537,East,Low,10,Electronics,1671,0
5948,2024-11-08,Printer,0.8781572034754496,0.8493323255228017,1.0,4996,West,Critical,9,Electronics,995,0
5949,2024-05-19,Headphones,0.8547181248737119,0.5432098765432098,0.5555555555555556,1177,East,Low,2,Electronics,2094,0
5950,2024-02-13,Keyboard,0.638714891897353,0.31771227009322245,0.4444444444444444,3376,West,Critical,18,Electronics,1920,0
5951,2024-05-07,Monitor,0.3261264902000404,0.07357016880826404,0.8333333333333334,4642,North,Low,26,Electronics,1342,0
5952,2024-01-20,Monitor,0.5528389573651242,0.5064247921390779,0.5555555555555556,1800,East,Medium,6,Electronics,746,0
5953,2024-05-16,Printer,0.08203677510608204,0.764676240866717,0.05555555555555555,3735,West,Low,22,Electronics,0,2609
5954,2024-04-21,Laptop,0.6827641947868256,0.9196271101033006,0.3888888888888889,4243,West,Low,4,Electronics,0,251
5955,2024-06-23,Desk,0.8480501111335623,0.20836482741244647,0.2222222222222222,2419,East,Medium,23,Furniture,3390,0
5956,2024-11-23,Laptop,0.2796524550414225,0.04686318972033258,0.5555555555555556,4666,South,Low,23,Electronics,1218,0
5957,2024-05-27,Desk,0.746615477874318,0.2668178382464097,0.5555555555555556,1937,West,Low,26,Furniture,2656,0
5958,2024-04-29,Smartphone,0.909072539907052,0.9150919627110103,0.4444444444444444,4027,North,Critical,26,Electronics,887,0
5959,2024-10-06,Chair,0.9919175591028491,0.5802469135802469,0.5555555555555556,3020,South,Low,14,Furniture,2626,0
5960,2024-11-23,Printer,0.5863810870883006,0.3673469387755102,0.2222222222222222,3782,South,Critical,1,Electronics,1464,0
5961,2024-10-17,Mouse,0.329157405536472,0.41370622323003275,0.4444444444444444,4106,East,Medium,10,Electronics,7,0
5962,2024-10-15,Printer,0.6591230551626591,0.2597631645250693,0.0,3344,West,Low,5,Electronics,2251,0
5963,2024-09-10,Tablet,0.2073146090119216,0.7042076089695137,0.5,4540,North,Medium,4,Electronics,0,1749
5964,2024-04-21,Keyboard,0.6039603960396039,0.30259511211892165,0.3888888888888889,2974,West,Medium,19,Electronics,1808,0
5965,2024-09-18,Tablet,0.44938371388159226,0.8347190728143109,1.0,2518,North,High,6,Electronics,0,1069
5966,2024-09-26,Monitor,0.5900181854920186,0.5260770975056689,0.8333333333333334,3669,West,Low,3,Electronics,852,0
5967,2024-02-05,Desk,0.8718933117801576,0.8636936255983875,0.6666666666666666,2258,East,Low,4,Furniture,907,0
5968,2024-10-31,Keyboard,0.8623964437260052,0.7064751826656589,0.2222222222222222,3956,North,Critical,23,Electronics,1484,0
